snapshot_date,protocol,split_id,subset_id,subset_method,subset_K,frontend,model_family,run_id,matrix_csv,greedy_cer,greedy_wer,greedy_rtf,greedy_chunk_latency_ms,greedy_end_to_end_latency_ms,greedy_first_output_latency_ms,greedy_streaming_ready,param_count,lex_train_cer,lex_train_wer,lex_all_cer,lex_all_wer
2026-02-17,P1,seed1,fps2k_k64,fps2k,64,vector,uni_gru,P1_seed1_raw_ds1_sub-fps2k_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.12352941176470589,0.56,0.0006956059510047313,0.03184432941854992,281.8552506319247,280.0,False,10252827,0.42205882352941176,1.0,0.041176470588235294,0.09
2026-02-17,P1,seed2,fps2k_k64,fps2k,64,vector,uni_gru,P1_seed2_raw_ds1_sub-fps2k_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.1326530612244898,0.54,0.0004851340690720501,0.02255065490705943,281.16451581940055,280.0,False,10252827,0.38945578231292516,1.0,0.04421768707482993,0.11
2026-02-17,P1,seed3,fps2k_k64,fps2k,64,vector,uni_gru,P1_seed3_raw_ds1_sub-fps2k_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.10445205479452055,0.47,0.0004796793044644123,0.02232530492536597,281.14149284083396,280.0,False,10252827,0.4160958904109589,1.0,0.05650684931506849,0.16
2026-02-17,P1,seed0,fps2k_k96,fps2k,96,vector,uni_gru,P1_seed0_raw_ds1_sub-fps2k_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.09375,0.42,0.0004952071284806721,0.022820128966173546,281.25807370990515,280.0,False,10259035,0.38125,1.0,0.040625,0.11
2026-02-17,P1,seed1,fps2k_k96,fps2k,96,vector,uni_gru,P1_seed1_raw_ds1_sub-fps2k_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.12058823529411765,0.52,0.0004416228044384363,0.020217167554372698,281.17785218171775,280.0,False,10259035,0.4294117647058823,1.0,0.052941176470588235,0.11
2026-02-17,P1,seed2,fps2k_k96,fps2k,96,vector,uni_gru,P1_seed2_raw_ds1_sub-fps2k_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.1360544217687075,0.55,0.0005230404478646014,0.024312670237300334,281.2555062910542,280.0,False,10259035,0.39285714285714285,1.0,0.04421768707482993,0.1
2026-02-17,P1,seed3,fps2k_k96,fps2k,96,vector,uni_gru,P1_seed3_raw_ds1_sub-fps2k_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.10445205479452055,0.5,0.00048253848081429666,0.02245837713267713,281.1482968227938,280.0,False,10259035,0.4041095890410959,1.0,0.059931506849315065,0.17
2026-02-17,P1,seed0,topk_k32,topk,32,vector,uni_gru,P1_seed0_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.1296875,0.57,0.0004594899857696457,0.02117421202335906,281.1673343088478,280.0,False,10254939,0.3953125,1.0,0.059375,0.17
2026-02-17,P1,seed1,topk_k32,topk,32,vector,uni_gru,P1_seed1_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.14852941176470588,0.62,0.0005490808378231682,0.025136517379989218,281.4644535025582,280.0,False,10254939,0.4279411764705882,1.0,0.04852941176470588,0.11
2026-02-17,P1,seed2,topk_k32,topk,32,vector,uni_gru,P1_seed2_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.16156462585034015,0.62,0.00047785651877366034,0.022212370016736913,281.1470467876643,280.0,False,10254939,0.4030612244897959,1.0,0.09693877551020408,0.21
