snapshot_date,split_id,protocol,seed,subject,partition,ch,mean_contact,rank_mean_contact,dead_flag
2026-02-24,P1_seed1,P1,1,,competition,11,0.02737711,91,0
2026-02-24,P1_seed1,P1,1,,competition,110,0.27401626,38,0
2026-02-24,P1_seed1,P1,1,,competition,111,0.06084256,72,0
2026-02-24,P1_seed1,P1,1,,competition,112,0.00625179,107,0
2026-02-24,P1_seed1,P1,1,,competition,113,0.00318719,110,0
2026-02-24,P1_seed1,P1,1,,competition,114,0.00719160,105,0
2026-02-24,P1_seed1,P1,1,,competition,115,0.01050137,103,0
2026-02-24,P1_seed1,P1,1,,competition,116,0.00286030,112,0
2026-02-24,P1_seed1,P1,1,,competition,117,0.01156376,101,0
2026-02-24,P1_seed1,P1,1,,competition,118,0.03816451,84,0
2026-02-24,P1_seed1,P1,1,,competition,119,0.08821967,66,0
2026-02-24,P1_seed1,P1,1,,competition,12,0.12613901,57,0
