snapshot_date,split_id,protocol,seed,subject,partition,ch,mean_contact,rank_mean_contact,dead_flag
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,18,0.07391576,71,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,19,0.05628736,75,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,2,0.04515969,83,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,20,0.08452351,67,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,21,0.06824899,73,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,22,0.04909224,77,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,23,0.04798610,78,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,24,0.03920330,94,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,25,0.07381806,72,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,26,0.09221761,66,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,27,0.08172502,68,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,28,0.13784139,55,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,29,0.10039325,63,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,3,0.04454207,84,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,30,0.07987215,70,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,31,0.02835828,100,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,32,0.05196051,76,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,33,0.10092364,62,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,34,0.11533482,58,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,35,0.11100100,59,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,36,0.14623687,54,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,37,0.10268927,61,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,38,0.02535740,101,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,39,0.01562549,104,0
