run_id,protocol,split_id,split_npz,dataset_pickle,n_components,downsample_factor,electrode_regions,apply_ts2vec,ts2vec_output_dims,ts2vec_epochs,ts2vec_hidden_dims,ts2vec_depth,ts2vec_batch_size,model_family,n_units,n_layers,stride_len,kernel_len,input_proj_dim,tcn_layers,tcn_kernel_size,transformer_heads,transformer_layers,transformer_ff_mult,specaug_on,white_noise_sd,constant_offset_sd,gaussian_smooth_width,frame_ms,n_batch,train_seed,selection_rank,note,enable_spatial_aug,subset_method,run_id_base,run_id_used,run_dir,eval_greedy_test_json,eval_lex_train_json,eval_lex_all_json,greedy_test_cer,greedy_test_wer,lex_train_cer,lex_train_wer,lex_all_cer,lex_all_wer,param_count,n_samples,total_chars,total_edits,split_seed,stream_rtf,stream_chunk_latency_ms,stream_end_to_end_latency_ms,stream_first_output_latency_ms,stream_model_family,stream_streaming_ready,lex_train_lexicon_source,lex_train_lexicon_size,lex_all_lexicon_source,lex_all_lexicon_size
P3_subj1to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3,subj1to3_seed1,raw_dataset/protocolSx_split_seed1_subj1to3_ds1.npz,data/msx20260224/P3_subj1to3_seed1_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,rowcol_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj1to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3_subj1to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj1to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj1to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj1to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_train.json,logs/P3_subj1to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_all.json,0.7515642775881684,0.9939707149009475,0.6534414106939704,0.8570198105081827,0.6540102389078498,0.8535745047372955,10255131,1161,7032,5285,None,0.00020577390054733172,0.009305382996502668,280.59697117686954,280.0,rowcol_uni_gru,True,train,1111,all,1161
P3_subj1to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3,subj1to3_seed1,raw_dataset/protocolSx_split_seed1_subj1to3_ds1.npz,data/msx20260224/P3_subj1to3_seed1_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj1to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3_subj1to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj1to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj1to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_greedy_test.json,logs/P3_subj1to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_train.json,logs/P3_subj1to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_all.json,0.8169795221843004,0.9974160206718347,0.7912400455062572,0.9612403100775194,0.7899601820250285,0.9603789836347976,10276523,1161,7032,5745,None,0.0003598664619685503,0.01627366370228017,281.0440094917082,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj1to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3,subj1to3_seed1,raw_dataset/protocolSx_split_seed1_subj1to3_ds1.npz,data/msx20260224/P3_subj1to3_seed1_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,1,within_topk64,P3_subj1to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3_subj1to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj1to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj1to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_greedy_test.json,logs/P3_subj1to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_train.json,logs/P3_subj1to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_all.json,0.8370307167235495,0.9991386735572783,0.7754550625711035,0.958656330749354,0.7741751990898749,0.9577950043066322,10276523,1161,7032,5886,None,0.0003395359792242516,0.015354290895834427,280.9850286774363,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj1to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3,subj1to3_seed2,raw_dataset/protocolSx_split_seed2_subj1to3_ds1.npz,data/msx20260224/P3_subj1to3_seed2_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,rowcol_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj1to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3_subj1to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj1to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj1to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj1to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_train.json,logs/P3_subj1to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_all.json,0.8172639362912401,0.9948320413436692,0.7027872582480091,0.8871662360034454,0.6998009101251422,0.8828596037898363,10255131,1161,7032,5747,None,0.00020875515311312955,0.009444079189918544,280.6038597921306,280.0,rowcol_uni_gru,True,train,1111,all,1161
P3_subj1to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3,subj1to3_seed2,raw_dataset/protocolSx_split_seed2_subj1to3_ds1.npz,data/msx20260224/P3_subj1to3_seed2_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj1to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3_subj1to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj1to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj1to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_greedy_test.json,logs/P3_subj1to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_train.json,logs/P3_subj1to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_all.json,0.8351820250284414,1.0,0.7810011376564278,0.9612403100775194,0.7801478953356087,0.9569336778639104,10276523,1161,7032,5873,None,0.00034551076861937804,0.01563090065634314,280.9994486737499,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj1to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3,subj1to3_seed2,raw_dataset/protocolSx_split_seed2_subj1to3_ds1.npz,data/msx20260224/P3_subj1to3_seed2_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,1,within_topk64,P3_subj1to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3_subj1to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj1to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj1to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_greedy_test.json,logs/P3_subj1to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_train.json,logs/P3_subj1to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_all.json,0.8782707622298066,1.0,0.8159840728100114,0.9681309216192937,0.8184015927189988,0.9689922480620154,10276523,1161,7032,6176,None,0.0003489332302337578,0.015785732755233376,281.0093487261712,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj1to3_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3,subj1to3_seed3,raw_dataset/protocolSx_split_seed3_subj1to3_ds1.npz,data/msx20260224/P3_subj1to3_seed3_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,rowcol_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj1to3_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3_subj1to3_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj1to3_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj1to3_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj1to3_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_train.json,logs/P3_subj1to3_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_all.json,0.7899601820250285,0.9948320413436692,0.659698521046644,0.8527131782945736,0.6578498293515358,0.8475452196382429,10255131,1161,7032,5555,None,0.00020903889689820348,0.009452858169808247,280.60685558210895,280.0,rowcol_uni_gru,True,train,1111,all,1161
P3_subj1to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3,subj1to3_seed3,raw_dataset/protocolSx_split_seed3_subj1to3_ds1.npz,data/msx20260224/P3_subj1to3_seed3_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj1to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3_subj1to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj1to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj1to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_greedy_test.json,logs/P3_subj1to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_train.json,logs/P3_subj1to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_all.json,0.8633390216154722,0.9982773471145564,0.7874004550625711,0.9569336778639104,0.78839590443686,0.9569336778639104,10276523,1161,7032,6071,None,0.00033741487493077244,0.01525809313209972,280.9795406662428,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj1to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3,subj1to3_seed3,raw_dataset/protocolSx_split_seed3_subj1to3_ds1.npz,data/msx20260224/P3_subj1to3_seed3_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,1,within_topk64,P3_subj1to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3_subj1to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj1to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj1to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_greedy_test.json,logs/P3_subj1to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_train.json,logs/P3_subj1to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_all.json,0.8216723549488054,0.9991386735572783,0.7696245733788396,0.9491817398794143,0.7697667804323094,0.9474590869939707,10276523,1161,7032,5778,None,0.000342560896853841,0.015490799179152671,280.9944799535047,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj3to1_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3,subj3to1_seed0,raw_dataset/protocolSx_split_seed0_subj3to1_ds1.npz,data/msx20260224/P3_subj3to1_seed0_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,rowcol_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj3to1_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3_subj3to1_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj3to1_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj3to1_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj3to1_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_train.json,logs/P3_subj3to1_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_all.json,0.5565984072810012,0.983634797588286,0.5584470989761092,0.8268733850129198,0.5573094425483504,0.8242894056847545,10255003,1161,7032,3914,None,0.00023935003527962416,0.011089326714868463,280.5856138761544,280.0,rowcol_uni_gru,True,train,1111,all,1161
P3_subj3to1_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3,subj3to1_seed0,raw_dataset/protocolSx_split_seed0_subj3to1_ds1.npz,data/msx20260224/P3_subj3to1_seed0_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj3to1_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3_subj3to1_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj3to1_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj3to1_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_greedy_test.json,logs/P3_subj3to1_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_train.json,logs/P3_subj3to1_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_all.json,0.8657565415244596,0.9991386735572783,0.8940557451649602,0.9991386735572783,0.8940557451649602,0.9991386735572783,10276395,1161,7032,6088,None,0.00038868049208825217,0.01800795625297074,280.9509782995916,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj3to1_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3,subj3to1_seed0,raw_dataset/protocolSx_split_seed0_subj3to1_ds1.npz,data/msx20260224/P3_subj3to1_seed0_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,1,within_topk64,P3_subj3to1_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3_subj3to1_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj3to1_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj3to1_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_greedy_test.json,logs/P3_subj3to1_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_train.json,logs/P3_subj3to1_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_all.json,0.7619453924914675,0.9991386735572783,0.8098691695108078,0.9956933677863911,0.8101535836177475,0.9956933677863911,10276395,1161,7032,5358,None,0.00038475903340713755,0.017826271147042373,280.9413837297987,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj3to1_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3,subj3to1_seed1,raw_dataset/protocolSx_split_seed1_subj3to1_ds1.npz,data/msx20260224/P3_subj3to1_seed1_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,rowcol_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj3to1_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3_subj3to1_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj3to1_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj3to1_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj3to1_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_train.json,logs/P3_subj3to1_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_all.json,0.564419795221843,0.9853574504737296,0.5689704209328783,0.8372093023255814,0.5651308304891922,0.8329026701119724,10255003,1161,7032,3969,None,0.00023378326881472075,0.010826646216932504,280.57444636831116,280.0,rowcol_uni_gru,True,train,1111,all,1161
P3_subj3to1_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3,subj3to1_seed1,raw_dataset/protocolSx_split_seed1_subj3to1_ds1.npz,data/msx20260224/P3_subj3to1_seed1_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj3to1_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3_subj3to1_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj3to1_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj3to1_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_greedy_test.json,logs/P3_subj3to1_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_train.json,logs/P3_subj3to1_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_all.json,0.8786973833902162,0.9991386735572783,0.9098407281001137,0.9991386735572783,0.9078498293515358,0.9991386735572783,10276395,1161,7032,6179,None,0.0003753298227354576,0.01738175373294685,280.92225100060574,280.0,spatial2d_uni_gru,True,train,1111,all,1161
